text,account_age,posting_frequency,label
Jeremiah 29:11 — For I know the plans I have for you. Claim it! 🙏 Note 7575.,36,1.58,0
"Grabe, nag-send ng alert yung China Bank na may nag-try mag-login. Naka-link pa yung old number ko sayo. Pa-forward ng code please.",726,8.86,1
"PM sent! Para ma-reserve yung iPhone 15 Pro Max, need ko ng ₱200 down payment. Balance upon delivery. Ref 4145.",9,12.57,1
Important po: Na-detect namin na may nag-access sa Coins.ph niyo mula sa ibang device. I-secure: wa.me/2873. Ref 5693.,112,6.74,1
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0404.",20,28.65,1
ShopeePay Security Alert: Someone tried to access your account from a new device. Confirm it's you: link.ph/7680. Ref 9596.,55,20.72,1
"Legit seller here! Air Jordan brand new for ₱20,000. DM to reserve. Can ship via Grab Express. Ref 7356.",60,13.5,1
Ang ganda ng exhibit sa Alabang! Highly recommended for art lovers. Note 5387.,723,2.52,0
"Walang guarantor? Walang problema! Loan of ₱200,000 available for everyone. ₱500 registration fee lang: cutt.ly/1401. Ref 7216.",94,3.04,1
China Bank notice: Unusual activity was detected. Please complete the security form using the page sent in this message before your access is restricted. Ref 6277.,27,1.6,1
"Nag-reset ng ShopeePay PIN ko kasi nakalimutan. Yung 4-digit code na nareceive mo, para dun yun. Pa-send please.",56,16.74,1
"Ate pa-send lang po ng OTP, nag-register kasi ako sa GCash pero number mo nalagay ko.",45,20.14,1
Nag-concert kami kagabi! Ang saya ng experience! Best night ever! Note 6191.,950,12.24,0
Barkada reunion at Bo's Coffee! Ang tanda na natin pero same energy pa rin. Note 2982.,40,2.32,0
"Quick update! naabutan ako ng traffic pauwi, then naglaan ako ng time para magpahinga. Worth it yung effort. Note 0895.",724,0.9,0
"⏰ Last 5 slots available for our exclusive investment program! ₱500 entry, ₱500 guaranteed: wa.me/2901. Ref 8859.",6,10.5,1
Had my annual performance review — nag-exceed expectations! Bonus loading? Note 5634.,337,1.18,0
Naglaro kami ng board games ng barkada. Ang saya! Walang phones allowed. Note 9998.,2896,0.35,0
Today felt simple: ang daming deadline this week. Back to reality tomorrow haha. Note 0489.,1857,1.48,0
Congratulations! You won a free Nintendo Switch from our raffle! Claim it here: shorturl.at/8108. Pay ₱999 shipping only. Ref 7037.,44,21.29,1
Your UnionBank account has been compromised. Please update your information immediately at cutt.ly/2454. Failure to do so will result in permanent suspension. Ref 9487.,45,22.79,1
"Random update: nakahanap ako ng tahimik na café. Walang grand plan, enjoy lang muna. Note 0566.",1223,1.37,0
Today felt simple: naglinis ako ng garden. Worth it yung effort. Note 0645.,783,2.92,0
"URGENT HIRING: content moderator needed for our office in Korea. ₱2,000 monthly + free housing. Apply: cutt.ly/7537. Ref 1043.",180,19.64,1
Security Bank notice: Your online banking access is expiring. Please confirm your identity through the attached page using the page sent in this message before your access is restricted. Ref 0418.,58,27.86,1
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. reserve your slot today. mabilis lang ang process. Ref 0622.",46,5.63,1
UnionBank notice: A security review is required. Please confirm your mobile number using the page sent in this message before your access is restricted. Ref 0429.,45,21.88,1
Hydration reminder: Drink your water! 💧 Hindi joke yung 8 glasses a day. Note 1494.,513,1.64,0
"After work, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Simple things pero nakaka-good mood. Note 0630.",2029,2.11,0
Nag-badminton kami ng barkada. Ang saya kahit pawisan na lahat! Note 8570.,81,4.58,0
"Mga lods, paulit-ulit kong pinapakinggan yung bagong playlist. Needed that break today. Simple things pero nakaka-good mood. Note 0850.",1761,1.38,0
"Quick heads-up, may referral program daw na make dollars without experience. enter your account information; marami na raw kumikita dito. Ref 0805.",37,22.1,1
"Mga lods, paulit-ulit kong pinapakinggan yung bagong playlist. Needed that break today. Small progress is still progress. Note 0472.",2909,1.92,0
Everything happens for a reason. Trust His timing. 🙏 Note 2967.,1013,1.56,0
"Looking for people interested in part-time data entry? Sabi nila secure a high-paying slot, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0841.",49,9.35,1
Bought a gift for my friend online. Sana magustuhan niya! Note 1326.,1211,16.7,0
Pre-order na! Nintendo Switch arriving in tatlong araw. Slot payment: ₱100. Balance upon arrival. Ref 8558.,1487,8.78,1
Kindly pay the processing fee to release your loan proceeds. Amount: ₱300. Send to Coins.ph acct. Ref 1437.,40,7.36,1
Blessed Sunday everyone! Remember to go to church and thank Him for everything. Note 9427.,2699,2.74,0
"Nag-enroll ako sa financial literacy seminar. Free lang, sponsored ng LGU. Note 4418.",783,5.18,0
"May $1,000 na pending cash-in sa GCash ko. Need yung code na na-send sa number mo para ma-receive ko.",1217,18.74,1
Got promoted today! All the hard work and late nights were worth it. 💪 Note 6012.,453,1.23,0
Thank you Lord for another year of life and countless blessings! 🙏🎂 Note 4701.,1197,2.41,0
Received my 13th month pay! Going straight to savings. Wag na mag-shopping haha. Note 4742.,155,4.47,0
EastWest Bank ALERT: Unusual login activity detected on your account. Confirm your credentials here: wa.me/5008. Ref 2818.,55,10.49,1
"Your GrabPay account password was changed. If this wasn't you, reply with the verification code we sent.",333,3.42,1
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. submit the online form. no experience needed, perfect for beginners. Ref 0566.",14,8.79,1
Invest wisely! Our company is SEC-registered and has been paying members for 2 years. Start with ₱750: t.me/group3418. Ref 3468.,40,25.51,1
Action required: Maya account verification pending. Complete the process at rebrand.ly/7466 to avoid service interruption. Ref 7993.,189,15.02,1
Ang ganda ng praise and worship kanina. Na-touch talaga ako. Note 3658.,1968,1.64,0
"Selling brand new Nintendo Switch — only $200! Limited stocks. PM to order. First come, first served! Ref 1273.",58,21.32,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0987.",51,11.83,1
"Good news! If you want shopping voucher promo, they claim you can get paid for simple tasks. Message me ASAP and don't miss it. legit daw and maraming payout screenshots. Ref 5957.",48,20.17,1
"Check mo testimonials ng members namin — $1,000 per day ang average! Join: wa.me/4157. Ref 6212.",346,5.93,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0927.",51,8.07,1
Finally paid my credit card bill in full. Ang sarap sa feeling na zero balance ulit. Note 0065.,1244,1.67,0
"Guys, nakita ko itong government assistance offer opportunity and ang promise ay receive a crypto bonus instantly. reserve your slot today. mabilis lang ang process. Ref 0392.",56,7.89,1
Just passed my certification exam! One step closer to my dream career. Note 2054.,1757,12.05,0
"Mga lods, naglaro kami hanggang madaling-araw. Needed that break today. Small progress is still progress. Note 0892.",433,1.32,0
"Attention po! If you want shopping voucher promo, they claim you can get a commission for every successful invite. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0394.",10,11.35,1
Random update: nag-grocery ako pagkatapos ng work. Nakakatuwa rin pala yung ganitong routine. Note 0698.,522,0.35,0
Investing in myself is the best decision I've made. Attending a seminar today! Note 4836.,294,4.11,0
"Random thought! busy yung small shop this morning, then naglaan ako ng time para magpahinga. Worth it yung effort. Note 0655.",1753,2.49,0
Nagtabi ako ng cash for my parents this month. Small way lang to say thank you. Note 0253.,573,0.57,0
Annual physical exam today. Prevention is better than cure! Note 7556.,59,2.1,0
Graduation day na bukas! Di pa rin ako makapaniwala. Sobrang thankful. Note 9533.,31,2.01,0
"Gusto mo kumita ng ₱2,500 habang natutulog? Passive income app to — legit, marami nang proof: link.ph/5821. Ref 6385.",5,10.69,1
"Sorry po, hindi na po available yung COD option. Pwede po ba GCash/Maya payment na lang? Ship within 7 days. Ref 7207.",48,21.32,1
Kindly pay the processing fee to release your loan proceeds. Amount: ₱200. Send to GCash acct. Ref 6353.,605,18.26,1
Hi! ShopeePay nag-send ng code sa number mo for my wallet verification of ₱500. Paki-reply naman. Salamat!,30,3.58,1
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. submit the online form. no experience needed, perfect for beginners. Ref 0896.",44,29.47,1
Our family is saving for a small home renovation. Slow progress but we're getting there. Note 0116.,789,0.35,0
Hindi lahat ng biyaya pera. Minsan ang pinakamalaking blessing ay peace of mind. Note 3421.,38,1.02,0
"Your credit limit has been increased to ₱50,000. Activate now by paying ₱100: tinyurl.com/free6731. Ref 1637.",1970,23.11,1
"Nag-iipon ka pa rin sa bangko? Mag-invest ka na! ₱100,000 monthly returns guaranteed: cutt.ly/2600. Ref 1889.",285,17.0,1
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0914.",50,10.59,1
"Legit online paluwagan with contract. ₱300 contribution, ₱20,000 payout sa 7 days. Join: wa.me/6807. Ref 2516.",15,16.12,1
Passive income through Ethereum staking — $500 monthly guaranteed. No experience needed: tinyurl.com/free2625. Ref 3171.,49,11.69,1
"After work, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Walang grand plan, enjoy lang muna. Note 0396.",939,2.86,0
"His grace is sufficient. Whatever you're going through, trust the process. 🙏 Note 9581.",778,0.36,0
"Hi, may nag-try mag-access ng BPI account ko gamit yung dating number ko. Pa-send ng OTP na na-receive mo. Salamat!",27,18.8,1
Went for a run sa Eastwood this morning. Ang refreshing! Note 7295.,1302,0.59,0
"Attention po! If you want shopping voucher promo, they claim you can get a commission for every successful invite. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0064.",40,15.68,1
"Counting my blessings today: health, family, friends. What more can I ask for? Note 7327.",1557,2.17,0
Finally set up my emergency fund — 6 months worth of expenses. Feels secure! Note 4720.,2553,2.12,0
BPI notice: Your account may be temporarily locked. Please confirm your mobile number using the page sent in this message before your access is restricted. Ref 0638.,38,8.3,1
"Mga lods, kung kailangan niyo ng pera, I-try niyo to — ₱200,000 instant approval. ₱250 lang processing fee: shorturl.at/1163. Ref 5635.",338,7.67,1
"Quick heads-up, may referral program daw na make dollars without experience. enter your account information; marami na raw kumikita dito. Ref 0865.",37,25.86,1
Bought a gift for my friend online. Sana magustuhan niya! Note 8784.,111,1.59,0
"Start your online business with us! ₱300 capital lang, earn up to ₱500 per month. link.ph/9703. Ref 9813.",37,6.45,1
First day at my new job! Excited and nervous at the same time. Note 7815.,1807,10.03,0
Dumating na yung order ko sa Shopee! Ang bilis ng delivery. Happy customer! Note 7148.,481,1.15,0
Nag-surprise visit sa parents. Ang saya ng faces nila! Note 5406.,60,2.06,0
Nag-swimming sa public pool. Ang refreshing! Perfect exercise for summer. Note 3175.,2422,0.11,0
"Small win today! busy yung small shop this morning, then naglaan ako ng time para magpahinga. Worth it yung effort. Note 0745.",2380,1.53,0
Kumain kami ni Bea sa Bo's Coffee kanina. Masarap pa rin ang pagkain! 😄 Note 1236.,413,1.39,0
"Looking for people interested in product-review tasks? Sabi nila double your starting capital in one week, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0731.",59,19.13,1
"Keep the faith, lods. Hindi tayo pinababayaan ng Diyos. Laban lang! Note 2228.",2507,2.07,0
"Sir/Ma'am, limited stocks na po yung Samsung Galaxy S24. Pwede po ba mag-full payment muna? Ship ko agad pagkareceive. Ref 2519.",48,2.03,1
"Libre ang puhunan, kita lang ang hanap! Join our investment community: forms.gle/9420. Members earning ₱50,000 per week. Ref 4821.",30,19.64,1
"God is good all the time! Despite the challenges, He never leaves us. Note 3892.",1798,3.0,0
Ang dami na naming members na naka-withdraw ng $100 from this investment platform. Ikaw na lang kulang! shorturl.at/5356. Ref 2637.,1110,6.99,1
"J&T declined COD for your area. Kindly pay via GrabPay — ₱5,000. Will ship same day. Ref 5332.",27,19.97,1
"Congratulations! Your loan of ₱100,000 has been approved! Kindly pay the processing fee of ₱150 to release your proceeds. t.me/group3510. Ref 7904.",1887,22.85,1
"Honestly! busy yung small shop this morning, then naglaan ako ng time para magpahinga. Sana mas relaxed ang next few days. Note 0313.",991,0.9,0
Coins.ph ALERT: Unauthorized cashout detected. Secure now: link.ph/4496.,36,25.69,1
"Instant cash loan in 5 minutes! Up to ₱50,000, walang guarantor. Just download: forms.gle/9912. Ref 6847.",97,1.13,1
"Pag-IBIG Multi-Purpose Loan: Pre-approved for ₱1,000,000. Pay ₱250 admin fee to process. t.me/group6807. Ref 3681.",1,28.89,1
Salamat sa Diyos sa lahat ng biyaya. Hindi madali pero kinakaya. Note 6594.,2126,1.17,0
"Mga lods, may cashback program daw na turn ₱500 into a bigger payout. PM me for the registration link; legit daw and maraming payout screenshots. Ref 0200.",32,25.87,1
Random update: nakahanap ako ng tahimik na café. Need ko talaga ng rest after that. Note 0314.,1088,1.73,0
"Bro, yung ShopeePay ko nag-lock. Na-send yung unlock code sa dati kong number na sayo na. Pa-forward naman.",11,19.8,1
"No credit history needed! Get ₱500,000 approved today. Simple requirements + ₱150 fee: tinyurl.com/free6858. Ref 5099.",24,16.94,1
"Isang araw lang may ₱1,000 na ako. Kung gusto mo matuto, click mo to: t.me/group4793. Legit yan promise! Ref 3270.",25,21.65,1
"Mga lods, nag-lunch kami ng family. Needed that break today. Walang grand plan, enjoy lang muna. Note 0646.",880,0.84,0
"God is good all the time! Despite the challenges, He never leaves us. Note 1130.",953,17.9,0
"Last 3 stocks na lang po ng PS5! ₱2,000 — first to pay, first to ship. No reservation without payment. Ref 4400.",745,17.63,1
"Walk-in interview for Canada jobs! content moderator — ₱3,000/month. Bring 2 valid IDs. Address: [meeting place]. Ref 1977.",44,7.46,1
"Start your online business with us! ₱750 capital lang, earn up to ₱2,000 per month. shorturl.at/4245. Ref 6934.",45,9.12,1
"After a busy day, biglang lumamig yung weather. Tomorrow ulit. Back to reality tomorrow haha. Note 0719.",2559,0.32,0
Finally bought the laptop I've been eyeing for months. Reward ko sa sarili ko! Note 9059.,1397,1.06,0
"Ma'am/Sir, approved na po yung loan application niyo ng ₱500,000. Kailangan lang po ng ₱200 processing fee bago ma-release. Ref 9198.",40,22.53,1
RCBC notice: Unusual activity was detected. Please confirm your mobile number using the page sent in this message before your access is restricted. Ref 0935.,47,21.91,1
Nag-open ako ng separate account for travel savings. Hopefully enough na by next year. Note 6866.,73,0.64,0
Na-deliver na yung online order ko. Quality is good for the price! Note 4594.,1360,0.58,0
Walk-in interview for Japan jobs! chat support — $50/month. Bring 2 valid IDs. Address: [meeting place]. Ref 7424.,117,2.99,1
Sumakit mata ko kakabrowse ng social media. Time to rest na siguro. Note 1275.,2436,2.32,0
"Our AI trading bot earned our members ₱10,000 last week alone! Start investing: cutt.ly/4370. Zero risk. Ref 9757.",15,21.76,1
Everything happens for a reason. Trust His timing. 🙏 Note 4952.,833,2.36,0
Nag-order ako ng groceries online. Ang convenient! Di na kailangan pumila. Note 8266.,847,1.22,0
Today felt simple: nag-drawing ako buong hapon. Sana mas relaxed ang next few days. Note 4846.,351,2.81,0
COD order arrived today. Exactly as described — honest seller! 5 stars. Note 9687.,728,0.11,0
Nag-picnic kami sa park ng buong family. Simple but memorable. Note 5384.,2587,1.06,0
Nag-apply ako sa scholarship. Sana makapasa para makatipid sa tuition. Note 8750.,2242,1.52,0
China Bank: Verify acct or it will be closed. rebrand.ly/5008. Ref 4879.,367,22.4,1
Thank you Lord for the gift of family. Walang katumbas ang love nila. Note 8616.,2732,2.17,0
Na-lock yung Coins.ph ko! Nag-send sila ng code sa number mo kasi dati kong number yan. Pa-forward please.,32,21.66,1
Blocked na yung BDO card mo dahil sa suspicious activity. Unblock dito: t.me/group9359. Asap ha! Ref 8966.,20,15.0,1
Ang sakit ng katawan ko from yesterday's workout pero no pain no gain! Note 1630.,876,1.21,0
"Mga lods, nag-lunch kami ng family. Needed that break today. Nakakatuwa rin pala yung ganitong routine. Note 0448.",581,2.37,0
Nag-order ako ng groceries online. Ang convenient! Di na kailangan pumila. Note 1098.,773,15.24,0
"Mga lods, nag-lunch kami ng family. Needed that break today. Need ko talaga ng rest after that. Note 0574.",1999,2.19,0
Limited time! Our trading signals are FREE today. Usual price ₱999/month. Join: link.ph/2193. Ref 1390.,153,17.84,1
"Earn ₱20,000 weekly just by watching ads and completing surveys! Register: forms.gle/5550. Ref 2834.",43,19.14,1
Nag-gym kami ng barkada. Ang saya kahit pawisan na lahat! Note 7468.,275,3.25,0
Ang galing ng soundtrack ng YouTube! On repeat sa playlist ko. 🎵 Note 1729.,1864,1.38,0
Ang saya ng araw — walang traffic pauwi! Miracle talaga. Note 8094.,1156,2.26,0
"Nag-iipon ka pa rin sa bangko? Mag-invest ka na! ₱50,000 monthly returns guaranteed: bit.ly/earn1710. Ref 8108.",278,10.42,1
"Nag-budget ako ng sweldo this month: bills first, savings second, then saka na yung wants. Note 0284.",879,0.11,0
Blocked na yung UnionBank card mo dahil sa suspicious activity. Unblock dito: t.me/group6474. Asap ha! Ref 1825.,46,6.99,1
"PM sent! Para ma-reserve yung branded bag, need ko ng ₱999 down payment. Balance upon delivery. Ref 6222.",42,13.08,1
"Sa mga naghahanap ng extra income, this online commission job offer says you can receive a large shopping voucher. connect your wallet for verification, lods. open until midnight only. Ref 0998.",38,5.85,1
"Mga lods, may referral program daw na make dollars without experience. PM me for the registration link; legit daw and maraming payout screenshots. Ref 0310.",22,16.09,1
Nag-order ng birthday cake online. Ang ganda ng reviews so excited na ako! Note 3098.,1980,2.12,0
"Sa mga naghahanap ng extra income, this online commission job offer says you can receive a large shopping voucher. connect your wallet for verification, lods. open until midnight only. Ref 0908.",8,25.22,1
Cooked a healthy meal today — grilled fish and salad. Ang sarap pala! Note 4157.,9,2.93,0
"Quick heads-up, may cashback program daw na turn ₱500 into a bigger payout. enter your account information; marami na raw kumikita dito. Ref 0305.",17,7.44,1
"Naghahanap ka ba ng extra income? ₱5,000 per day lang sa pag-complete ng online tasks. Walang capital: wa.me/3331. Ref 6899.",58,26.19,1
Watching Marvel movie all day. Perfect rest day! 🍿 Note 5220.,2129,2.17,0
"Sa mga naghahanap ng extra income, this affiliate income offer says you can receive a guaranteed daily return. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0093.",33,15.83,1
"Looking for people interested in part-time data entry? Sabi nila secure a high-paying slot, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0571.",19,17.44,1
"Attention po! If you want shopping voucher promo, they claim you can get a commission for every successful invite. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0844.",40,14.54,1
"🚀 Ethereum is about to moon! Invest ₱750 now and get ₱1,000,000 returns. Proven strategy: rebrand.ly/7993. Ref 7536.",693,8.97,1
"Finally, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Walang grand plan, enjoy lang muna. Note 0666.",2820,2.89,0
"Gusto mo kumita ng ₱25,000 habang natutulog? Passive income app to — legit, marami nang proof: tinyurl.com/free7286. Ref 6918.",15,15.21,1
Nag-concert kami kagabi! Ang saya ng experience! Best night ever! Note 1022.,2941,2.8,0
Sino nakakita nung viral video sa UP Diliman? Ang funny talaga! 😂 Note 6622.,798,1.12,0
We noticed a login attempt on your account. Send us the code we just sent to verify it was you.,36,1.27,1
Finally bought the PS5 I've been eyeing for months. Reward ko sa sarili ko! Note 1941.,6,1.28,0
I started tracking daily expenses because I want to understand where my money goes. Note 0075.,2214,1.24,0
"Grabe, natapos ko rin yung report. Ang simple ng araw pero okay lang. Worth it yung effort. Note 1274.",1638,1.5,0
Nag-swimming sa public pool. Ang refreshing! Perfect exercise for summer. Note 4239.,2354,0.89,0
"Pa-order na po! iPhone 15 Pro Max — ₱1,000. COD available pero need ₱300 reservation fee muna. Ref 9708.",701,24.3,1
Road trip with the barkada next weekend! Can't wait! 🚗 Note 9314.,988,2.74,0
"Bagong baby sa family! Welcome to the world, little one! 👶 Note 5721.",1087,1.98,0
Invest wisely! Our company is SEC-registered and has been paying members for 2 years. Start with ₱300: t.me/group4247. Ref 2175.,1676,20.99,1
Alert sa ShopeePay account mo — may nag-try ng cash-out ng $200. I-report mo or i-verify: rebrand.ly/8094. Ref 6014.,55,2.63,1
"Mga lods, may referral program daw na make dollars without experience. PM me for the registration link; legit daw and maraming payout screenshots. Ref 0400.",52,21.73,1
Paid off my car loan finally! Financial freedom is the best feeling ever. Note 1759.,7,0.86,0
Alert: $100 is being transferred from your account. Send us the code to cancel this transaction immediately.,25,6.81,1
"Insurance fee of ₱200 is required before we can release your ₱200,000 loan. This is standard procedure. bit.ly/earn9229. Ref 5638.",1627,21.32,1
Thank you Lord for another year of life and countless blessings! 🙏🎂 Note 9603.,662,18.32,0
"Mga lods, kung kailangan niyo ng pera, I-try niyo to — ₱200,000 instant approval. ₱300 lang processing fee: bit.ly/earn8385. Ref 1968.",31,11.78,1
Limited time! Our trading signals are FREE today. Usual price ₱100/month. Join: forms.gle/9420. Ref 1460.,42,1.7,1
Nag-order ng birthday cake online. Ang ganda ng reviews so excited na ako! Note 2814.,505,1.16,0
Wholesale DSLR camera — ₱150 per unit! Minimum order 10 pcs. Full payment before shipping. t.me/group4020. Ref 1300.,36,27.57,1
Your loan requires a collateral deposit of ₱500. Don't worry — it will be deducted from your first release. shorturl.at/9707. Ref 1196.,35,18.85,1
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Tomorrow ulit. Sana mas relaxed ang next few days. Note 0743.",2186,2.78,0
"Madam/Sir, this is GCash customer care. Verify this number by replying with the OTP code sent. Ref 1346.",807,7.46,1
Nag-try mag-vlog pero ang awkward ko on camera haha. Practice makes perfect! Note 3520.,302,4.37,0
"Sorry ha, nag-register ako sa BPI online pero lumang number ko na sayo na yung nakalagay. Pa-send ng OTP.",36,16.54,1
"Looking for people interested in foreign-currency trading? Sabi nila claim a limited cash reward, kahit beginner puwede. submit the online form. no experience needed, perfect for beginners. Ref 0606.",54,27.97,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. reserve your slot today. mabilis lang ang process. Ref 0732.",36,20.86,1
Happy birthday sa aking bestfriend! Sana marami pang blessings ang dumating sayo. Note 4640.,1220,1.82,0
Went to church today and the sermon was exactly what I needed to hear. Note 8031.,2174,0.61,0
"Quick heads-up, may work-from-home encoding daw na earn ₱3,000 to ₱8,000 daily. enter your account information; marami na raw kumikita dito. Ref 0075.",27,9.7,1
Started going to the gym again today. Ang sakit ng legs ko! Note 3789.,2,2.3,0
"Keep the faith, lods. Hindi tayo pinababayaan ng Diyos. Laban lang! Note 6610.",224,1.56,0
"Mama/Papa, ito ako. Nasira phone ko kaya nagtext ako sa ibang number. Pa-send ng code na nareceive mo para makapag-login ako.",359,12.61,1
"Mga lods, naglaro kami hanggang madaling-araw. Needed that break today. Walang grand plan, enjoy lang muna. Note 0946.",2970,2.49,0
UnionBank: Verify acct or it will be closed. forms.gle/2901. Ref 7513.,1183,5.34,1
"Your RCBC OTP is needed for a pending transaction of ₱25,000. If this is not you, verify at forms.gle/8634. Ref 9527.",18,21.52,1
Finally bought the branded bag I've been eyeing for months. Reward ko sa sarili ko! Note 7721.,17,1.36,0
PNB notice: A security review is required. Please review the transaction immediately using the page sent in this message before your access is restricted. Ref 0363.,3,7.74,1
Today felt simple: finally napanood ko yung movie. Back to reality tomorrow haha. Note 0999.,2709,2.83,0
"⏰ Last 5 slots available for our exclusive investment program! ₱100 entry, ₱15,000 guaranteed: t.me/group2077. Ref 3590.",115,1.89,1
"Attention po! If you want crypto airdrop, they claim you can get paid for simple tasks. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0054.",30,23.39,1
"Pera habang natutulog — hindi na bago to! Investment app na legit, SEC-approved: rebrand.ly/3446. Ref 4037.",6,27.2,1
Nag-apply ako sa scholarship. Sana makapasa para makatipid sa tuition. Note 5160.,2970,1.12,0
"Earn ₱15,000 monthly as our brand ambassador! Just recruit 3 people to join. bit.ly/earn2193. Ref 5702.",3,10.92,1
COD order arrived today. Exactly as described — honest seller! 5 stars. Note 7944.,911,1.09,0
Barkada reunion at Jollibee! Ang tanda na natin pero same energy pa rin. Note 7598.,345,18.92,0
Limited stocks only. Kindly settle payment immediately. Ref 9392.,1658,15.16,1
Praying for everyone going through tough times. God has a plan for you. 🙏 Note 3586.,443,19.12,0
May ongoing promo sa GCash — cashback sa bills payment. Nag-avail na ako. Note 6842.,1177,2.98,0
"Sa lahat ng naghahanap ng work from home — try niyo to! ₱800 daily, payout sa GCash. Legit: cutt.ly/6915. Ref 2010.",52,8.79,1
Started a 30-day fitness challenge. Day 1 done! Sana kayanin hanggang end. Note 9508.,2141,1.32,0
"Random thought, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Walang grand plan, enjoy lang muna. Note 0486.",1566,1.9,0
COD order arrived today. Exactly as described — honest seller! 5 stars. Note 7142.,14,2.58,0
Recovery day today — stretching and light walking lang. Rest is part of the process. Note 5163.,2546,0.2,0
"Nag-compute ako ng expenses ko this month. Medyo sumobra pero okay lang, next month mas magiging disciplined ako. Note 6904.",567,0.35,0
"Tita/Tito, ito po si [name]. Nag-change po ako ng phone. Pa-send po yung OTP na narereceive niyo, need ko po for my new account.",905,13.26,1
"Lods, nag-request ako ng BPI OTP recovery. Paki-send yung verification code na na-receive mo sa number na yan.",251,7.42,1
"Now hiring customer service reps! No experience required, training provided. Salary: $500/month. bit.ly/earn5821. Ref 4245.",106,1.36,1
Digital paluwagan — 100% payout guaranteed. Nasa slot 3 na kami. Pasok ka na! PM me or tinyurl.com/free2627. Ref 9089.,27,20.27,1
Watching anime all day. Perfect rest day! 🍿 Note 2123.,1851,15.75,0
"This is EastWest Bank anti-fraud unit. A ₱25,000 transaction was flagged. Provide the OTP sent to you to cancel it. Ref 2361.",46,29.36,1
Nag-surprise visit sa parents. Ang saya ng faces nila! Note 6960.,886,13.9,0
Wholesale gaming chair — ₱100 per unit! Minimum order 10 pcs. Full payment before shipping. wa.me/7006. Ref 9747.,51,25.53,1
"Complete simple tasks and receive commissions immediately! ₱3,000 daily potential. Join: rebrand.ly/5288. Ref 8683.",262,16.02,1
"Welcome to our team! To activate your social media manager account, deposit ₱100 as starting capital. Refundable after 1 month. Ref 7577.",38,11.65,1
Tried a new playlist on Spotify. Perfect vibe for working from home. Note 9240.,1355,2.07,0
"Remote work setup talaga ang best. No commute, more time with family. Note 7110.",47,0.38,0
"SSS NOTICE: You have an unclaimed benefit of ₱100,000. Claim now before it expires: rebrand.ly/9832. Ref 1464.",99,1.49,1
Barkada reunion at McDonald's! Ang tanda na natin pero same energy pa rin. Note 6335.,816,2.25,0
"Ang galing ng Diyos — just when I thought I couldn't, He made a way. Note 6302.",1969,17.0,0
New album ni [artist] ang ganda! Pang-whole day replay. 🎶 Note 3891.,2319,0.46,0
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0553.",13,11.31,1
Nag-avail kami ng promo sa Starbucks — buy 1 take 1! Sulit talaga. Note 4496.,1241,17.16,0
We sent a verification code to your number. Please enter it at t.me/group3331 to confirm your RCBC transaction. Ref 6009.,50,19.63,1
"Pare, nag-request ako ng new Metrobank debit card. Yung activation code na-send sa old number ko na sayo na. Pa-forward.",139,4.87,1
"After a busy day, nagplano kami ng short trip. Tomorrow ulit. Worth it yung effort. Note 0875.",1485,1.76,0
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0447.",51,28.01,1
May bago na namang meme trend. Ang witty ng mga Pilipino talaga haha. Note 8352.,13,1.04,0
Went for a run sa Makati this morning. Ang refreshing! Note 9641.,329,4.64,0
Nag-CrossFit kami ng barkada. Ang saya kahit pawisan na lahat! Note 2197.,52,1.72,0
